RUID,UID,Census,Set,SubSet,PlotCode,Plot,Tra,Qua,Crit,Sample,Tag,Species,PosX,PosY,Sup,Rep,FrutPerBranch,NumbBranch,AvrgSeeds,CAR,RecrYr,DeadYr,ExcYr,RincYr,Height,CovD1,CovD2,DBH01,DBH02,DBH03,DBH04,DBH05,DBH06,DBH07,DBH08,DBH09,DBH10,DBH11,DBH12,DBH13,DBH14,DBH15,DBH16,DBH17,DBH18,DBH19,DBH20,DBH21,DBH22,DBH23,DBH24,DBH25,DBH26,DBH27,DBH28,DBH29,DBH30,minDBH,maxDBH,Basal.cm2/plot,Basal.m2/ha,Cob.m2/plot,Cob.m2/ha,Dens.ha,Rec.ha,Mu.ha,Stems,Observaciones anuales,Historial de objeto,
23174910,231749,2010,SecCan,NA,SC15,DIA,2,2,C,100,88,Mimosa acantholoba,4.21,8.73,1,,,,,,,2013,,,4.2,2.58,2.27,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,90477868423,0.090477868,45997628838,4599762883754,100,0,0,2,,,
23179410,231794,2010,SecCan,NA,SC15,DIA,2,2,C,400,93,Mimosa acantholoba,0.26,9.66,1,,,,,,,,,,4.5,4.3,4.2,6.3,5.2,4.6,3.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,6.3,786497720826,0.19662443,14184290831,3546072707739,25,0,0,7,,,
23181710,231817,2010,SecCan,NA,SC15,DIA,2,3,A,400,G22,Lysiloma divaricatum,0.26,10.6,1,,,,,,2009,,,,4.2,4.4,3.3,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,352565235549,0.088141309,114039813325,2850995333133,25,0,0,1,,,
23185510,231855,2010,SecCan,NA,SC15,DIA,2,4,B,400,115,Mimosa acantholoba,3.26,16.42,1,,,,,,,,,,6.1,3.2,3.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.1,515299735005,0.128824934,87964594301,2199114857513,25,0,0,1,,,
23186210,231862,2010,SecCan,NA,SC15,DIA,2,4,B,200,122,Mimosa acantholoba,2.3,16.73,1,,,,,,,,,,4.8,4,3.1,3.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,4.9,296095107601,0.148047554,97389372261,4869468613064,50,0,0,2,,,
23188610,231886,2010,SecCan,NA,SC15,DIA,2,4,B,400,121,Mimosa acantholoba,1.39,17.68,1,,,,,,,,2016,,5,3.2,2.6,5.7,0,0,0,0,3.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,0,5.8,621171407431,0.155292852,65345127195,1633628179867,25,0,0,7,,,
23192310,231923,2010,SecCan,NA,SC15,DIA,2,4,B,400,118,Mimosa acantholoba,3.19,18.74,1,,,,,,,2013,,,4,1.8,2.8,0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.8,363168110755,0.090792028,39584067435,989601685881,25,0,0,2,,,
23193010,231930,2010,SecCan,NA,SC15,DIA,2,4,B,400,116,Mimosa acantholoba,5,18.9,1,,,,,,,2015,,,4.84,2.38,2.63,6.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.4,604442426551,0.151110607,4916121264,1229030315993,25,0,0,2,rebrotes no alcanzan VIVA,,
23194710,231947,2010,SecCan,NA,SC15,DIA,2,4,B,200,309,Lysiloma divaricatum,0.8,19.2,1,,,,,,2005,,,,4,3.2,2.9,3.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.8,209622769811,0.104811385,72884949563,3644247478164,50,0,0,2,,,
23196110,231961,2010,SecCan,NA,SC15,DIA,3,1,C,400,132,Mimosa acantholoba,4.79,0.6,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
23198510,231985,2010,SecCan,NA,SC15,DIA,3,1,C,100,130,Mimosa acantholoba,3.24,1.15,1,,,,,,,2011,,,2.3,1.2,1.6,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.8,25446900494,0.025446901,15079644737,1507964473723,100,0,0,1,lianas lo asfixian,,
23199210,231992,2010,SecCan,NA,SC15,DIA,3,1,C,400,129,Mimosa acantholoba,3.16,1.19,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
23202910,232029,2010,SecCan,NA,SC15,DIA,3,1,C,400,123,Mimosa acantholoba,0.65,1.85,1,,,,,,,2016,2015,,3.6,3,3.2,8.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,8.2,618893752757,0.154723438,75398223686,1884955592154,25,0,0,2,,,
23204310,232043,2010,SecCan,NA,SC15,DIA,3,1,C,400,128,Lysiloma divaricatum,1.7,2.12,1,,,,,,,,,,5,3.9,4.6,7.6,4,1.6,1.63,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,7.6,685880362113,0.171470091,140900430514,3522510762838,25,0,0,5,,,
23207410,232074,2010,SecCan,NA,SC15,DIA,3,1,C,400,124,Mimosa acantholoba,1.12,2.73,1,,,,,,,,,,5,4.4,3.9,0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.3,541060794765,0.135265199,134774324839,3369358120975,25,0,0,2,,,
23208110,232081,2010,SecCan,NA,SC15,DIA,3,1,C,400,125,Mimosa acantholoba,1.14,2.93,1,,,,,,,,,,5,6.2,4.3,6,5.2,4.9,2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,749741086779,0.187435272,209387150362,5234678759044,25,0,0,6,,,
23209810,232098,2010,SecCan,NA,SC15,DIA,3,1,C,400,X008,Mimosa acantholoba,0.99,3.19,,,,,,,,,2009,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
23215910,232159,2010,SecCan,NA,SC15,DIA,3,2,A,400,224,Mimosa acantholoba,2.87,5.73,1,,,,,,2004,2016,,,4.3,3.4,4.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.7,255175863288,0.063793966,109484503978,273711259944,25,0,0,1,,,
23216610,232166,2010,SecCan,NA,SC15,DIA,3,2,A,400,225,Mimosa acantholoba,2.79,5.9,1,,,,,,2004,,,,4.2,3.8,4.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,594467869876,0.148616968,125349546878,3133738671956,25,0,0,1,,,
23218010,232180,2010,SecCan,NA,SC15,DIA,3,2,A,400,144,Mimosa acantholoba,2.5,6.8,1,,,,,,,,,,3.6,4.7,4.2,6,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.8,645911449578,0.161477862,155037597455,3875939936366,25,0,0,2,,,
23222710,232227,2010,SecCan,NA,SC15,DIA,3,3,B,400,146,Mimosa acantholoba,1.8,10.3,1,,,,,,,,,,4.3,4.6,3.9,5.9,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.9,46197119971,0.1154928,140900430514,3522510762838,25,0,0,2,,,
23223410,232234,2010,SecCan,NA,SC15,DIA,3,3,B,200,147,Mimosa acantholoba,1.24,10.45,1,,,,,,,,,,3.3,2.7,3.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,125663706144,0.062831853,76340701482,3817035074112,50,0,0,1,ta jorobada osea una joroba,,
23225810,232258,2010,SecCan,NA,SC15,DIA,3,3,B,400,148,Mimosa acantholoba,1.43,10.6,1,,,,,,,,,,4.3,3.4,2.9,5.5,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.5,389636028861,0.097409007,77440258911,1936006472775,25,0,0,3,,,
23227210,232272,2010,SecCan,NA,SC15,DIA,3,3,B,400,153,Mimosa acantholoba,2.55,11.3,1,,,,,,,,,,4.6,3.1,4,0,6.6,0,0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.6,480663675999,0.120165919,97389372261,2434734306532,25,0,0,5,,,
23228910,232289,2010,SecCan,NA,SC15,DIA,3,3,B,400,150,Mimosa acantholoba,1.1,11.68,1,,,,,,,,,,4.2,3.3,4.7,9.2,4.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,9.2,1118485524494,0.279621381,121815255143,3045381378574,25,0,0,3,,,
23231910,232319,2010,SecCan,NA,SC15,DIA,3,3,B,400,151,Mimosa acantholoba,1.45,14.02,1,,,,,,,,,,4.6,3.4,5,5.2,6.8,5,0,0,0,0,4.8,,,,,,,,,,,,,,,,,,,,,,,0,6.8,952845051834,0.238211263,133517687778,3337942194439,25,0,0,8,con hongos,,
23232610,232326,2010,SecCan,NA,SC15,DIA,3,4,A,400,G23,Mimosa acantholoba,4.21,15.32,1,,,,,,2009,,,,4.85,4.4,3.9,5.9,5.7,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,6.3,840297495019,0.210074374,134774324839,3369358120975,25,0,0,3,,,
23233310,232333,2010,SecCan,NA,SC15,DIA,3,4,A,400,X011,Mimosa acantholoba,2.95,16.56,1,,,,,,2005,,,,4.6,3.9,3.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,407150407905,0.101787602,101080743629,2527018590731,25,0,0,1,,,
23234010,232340,2010,SecCan,NA,SC15,DIA,3,4,A,400,320,Mimosa acantholoba,3.97,17.2,1,,,,,,2005,,,,4.1,3.8,3.7,6.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.5,578131588077,0.144532897,110426981774,2760674544342,25,0,0,2,,,
23235710,232357,2010,SecCan,NA,SC15,DIA,4,1,A,400,177,Mimosa acantholoba,2.55,1.43,1,,,,,,,2014,,,5.2,4.4,4.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,9.2,6647610055,0.166190251,148597332515,371493331287,25,0,0,1,,,
23236410,232364,2010,SecCan,NA,SC15,DIA,4,1,A,400,178,Mimosa acantholoba,0.38,2.41,1,,,,,,,,,,5.3,3.2,4.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,10.2,817128249199,0.204282062,110584061406,2764601535159,25,0,0,1,,,
23237110,232371,2010,SecCan,NA,SC15,DIA,4,1,A,400,327,Mimosa acantholoba,1.37,3.86,1,,,,,,2005,,,,5.7,2.4,3.1,8.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.9,1202994366876,0.300748592,58433623357,1460840583919,25,0,0,2,,,
23239510,232395,2010,SecCan,NA,SC15,DIA,4,2,B,400,X012,Mimosa acantholoba,0.33,5.97,1,,,,,,,,,,4.8,3.5,3,5.3,5.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.3,441236688197,0.110309172,82466807157,2061670178918,25,0,0,4,,,
23240110,232401,2010,SecCan,NA,SC15,DIA,4,2,B,400,185,Mimosa acantholoba,3.04,6.01,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
23241810,232418,2010,SecCan,NA,SC15,DIA,4,2,B,200,184,Mimosa acantholoba,2.54,6.51,1,,,,,,,2014,,,4.4,2,2.4,3.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.5,96211275016,0.048105638,37699111843,1884955592154,50,0,0,4,d4 rebrote,,
23242510,232425,2010,SecCan,NA,SC15,DIA,4,2,B,400,180,Mimosa acantholoba,1.74,6.67,1,,,,,,,,,,4.9,3.4,3.4,7.4,6.3,5.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,7.4,1064214511404,0.266053628,90792027689,2269800692219,25,0,0,4,,,
23245610,232456,2010,SecCan,NA,SC15,DIA,4,2,B,400,183,Mimosa acantholoba,3.94,8.3,1,,,,,,,2015,,,4.8,3.3,3.6,10.5,4.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.5,1024944603234,0.256236151,93305301812,233263254529,25,0,0,5,d3 se rajó,,
23248710,232487,2010,SecCan,NA,SC15,DIA,4,3,A,400,U107,Lysiloma divaricatum,4.1,11,1,,,,,,2010,,,,4.8,1.8,4.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,407150407905,0.101787602,62203534541,1555088363527,25,25,0,1,dentro del cuadrito ,,
23250010,232500,2010,SecCan,NA,SC15,DIA,4,3,A,400,186,Mimosa acantholoba,0.9,14.5,1,,,,,,,,,,4.4,3.6,3.2,7.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.2,603499948755,0.150874987,90477868423,2261946710585,25,0,0,2,,,
23252410,232524,2010,SecCan,NA,SC15,DIA,4,3,A,400,187,Mimosa acantholoba,1.66,14.73,1,,,,,,,,,,5.1,4.4,4.6,9.8,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.8,1433587267649,0.358396817,158964588272,3974114706791,25,0,0,2,,,
23253110,232531,2010,SecCan,NA,SC15,DIA,4,4,C,200,210,Lysiloma divaricatum,2.85,15.27,1,,,,,,,,,,4,3.7,3,3.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.9,168546445865,0.084273223,87179196137,4358959806856,50,0,0,2,,,
23873110,238731,2010,SecCan,NA,SC17,DIV,3,2,C,400,123,Mimosa acantholoba,2.97,5.85,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
23835910,238359,2010,SecCan,NA,SC17,DIV,3,2,C,400,53,Mimosa acantholoba,5,9.2,1,,,,,,,,,,5.5,3.5,3.6,7.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.7,465662571078,0.116415643,98960168588,2474004214702,25,0,0,2,,,
23935610,239356,2010,SecCan,NA,SC17,DIV,4,2,A,400,188,Mimosa acantholoba,2.5,9,1,,,,,,,,,,5,2.5,2.7,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.4,554176944093,0.138544236,53014376029,1325359400733,25,0,0,1,caida casi sobre cuadrito inclinado,,
23943110,239431,2010,SecCan,NA,SC17,DIV,4,3,A,400,196,Mimosa acantholoba,5,11.38,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
23942410,239424,2010,SecCan,NA,SC17,DIV,4,3,A,400,195,Mimosa acantholoba,0.2,13.94,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22726110,227261,2010,SecCan,NA,SC13,ESS,1,1,A,400,719,Mimosa acantholoba,2.5,4.6,1,,,,,,,,,,7.5,8.2,6,9.35,14.6,9.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,14.6,3054747251672,0.763686813,386415896392,9660397409789,25,0,0,5,,,
22734610,227346,2010,SecCan,NA,SC13,ESS,1,2,C,400,730,Mimosa acantholoba,1.6,5.7,1,,,,,,,2016,,,5.3,4.2,5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,331830724035,0.082957681,164933614313,4123340357837,25,0,0,1,Inclinado. d2 no alcanza,,
22748310,227483,2010,SecCan,NA,SC13,ESS,1,2,C,400,24,Mimosa acantholoba,0.6,8.15,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
22749010,227490,2010,SecCan,NA,SC13,ESS,1,2,C,400,23,Mimosa acantholoba,1.28,8.85,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22753710,227537,2010,SecCan,NA,SC13,ESS,1,2,C,200,734,Lysiloma divaricatum,1.37,9.2,1,,,,,,,,,,3.8,2.5,3.4,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,98174770425,0.049087385,66758843889,3337942194439,50,0,0,2,es el mismo que 20,,
22754410,227544,2010,SecCan,NA,SC13,ESS,1,2,C,200,738,Mimosa acantholoba,3.63,9.25,1,,,,,,,,,,3.2,2.8,3.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.3,85529859994,0.04276493,72570790298,3628539514896,50,0,0,1,rama caída encima,,
22760510,227605,2010,SecCan,NA,SC13,ESS,1,3,A,400,742,Mimosa acantholoba,1.57,10.35,1,,,,,,,,,,6.8,8,9.4,9.5,18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,18,3820962064929,0.955240516,590619418875,14765485471872,25,0,0,3,Inclinado,,
22762910,227629,2010,SecCan,NA,SC13,ESS,1,3,A,400,743,Mimosa acantholoba,4.3,11.4,1,,,,,,2010,,,,5.7,2.8,2.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.8,264207942167,0.066051986,46181412008,1154535300194,25,25,0,1,,,
22763610,227636,2010,SecCan,NA,SC13,ESS,1,4,B,400,39,Mimosa acantholoba,1.58,15.8,,,,,,,,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,viva,,
22764310,227643,2010,SecCan,NA,SC13,ESS,1,4,B,400,744,Mimosa acantholoba,4.75,16.14,1,,,,,,,,,,7.6,6.1,5.9,11.8,11.7,15.3,0,0,,3.6,,,,,,,,,,,,,,,,,,,,,,,,0,15.3,4109046111263,10272615278,282664799007,7066619975169,25,0,0,6,d6 caído,,
22765010,227650,2010,SecCan,NA,SC13,ESS,1,4,B,400,746,Lysiloma divaricatum,4.63,16.54,1,,,,,,2005,,,,4.9,4.3,2.9,2.55,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,5.3,271688859673,0.067922215,97939150976,2448478774392,25,0,0,2,,,
22768110,227681,2010,SecCan,NA,SC13,ESS,1,4,B,400,747,Mimosa acantholoba,4.4,18.6,1,,,,,,,,,,5.9,4.7,3.5,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.7,465662571078,0.116415643,129197997879,3229949946972,25,0,0,1,,,
22769810,227698,2010,SecCan,NA,SC13,ESS,1,4,B,400,748,Mimosa acantholoba,2.35,19.1,,,,,,,,2015,2010,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,rebrotes que no dan,,
22770410,227704,2010,SecCan,NA,SC13,ESS,1,4,B,400,43,Mimosa acantholoba,1.2,19.3,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22771110,227711,2010,SecCan,NA,SC13,ESS,1,4,B,400,750,Mimosa acantholoba,1.15,19.5,1,,,,,,,,,,5.8,3.1,3.6,0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.2,407150407905,0.101787602,87650435035,2191260875879,25,0,0,2,,,
22772810,227728,2010,SecCan,NA,SC13,ESS,1,4,B,200,259,Mimosa acantholoba,2.85,19.6,1,,,,,,2004,2012,,,3.5,1.8,2.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,125663706144,0.062831853,35342917353,1767145867644,50,0,0,1,,,
22773510,227735,2010,SecCan,NA,SC13,ESS,1,4,B,400,46,Mimosa acantholoba,4.7,19.8,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
22781010,227810,2010,SecCan,NA,SC13,ESS,2,1,C,400,82,Mimosa acantholoba,3.1,1.4,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22783410,227834,2010,SecCan,NA,SC13,ESS,2,1,C,400,79,Mimosa acantholoba,4.33,1.85,,,,,,,,2007,2005,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22785810,227858,2010,SecCan,NA,SC13,ESS,2,1,C,400,81,Mimosa acantholoba,4.1,2.05,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22786510,227865,2010,SecCan,NA,SC13,ESS,2,1,C,400,78,Mimosa acantholoba,2.38,2.25,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22792610,227926,2010,SecCan,NA,SC13,ESS,2,1,C,400,62,Mimosa acantholoba,0.51,2.56,,,,,,,,2013,2010,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Rama caída D1,,
22795710,227957,2010,SecCan,NA,SC13,ESS,2,1,C,100,759,Mimosa acantholoba,4.6,3.26,1,,,,,,,2016,,,3.4,1.8,2,0,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5,17671458676,0.017671459,28274333882,2827433388231,100,0,0,3,d4 y d5 no alcanzan es el mismo que 72,,
22797110,227971,2010,SecCan,NA,SC13,ESS,2,1,C,400,69,Mimosa acantholoba,3.11,3.38,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22802210,228022,2010,SecCan,NA,SC13,ESS,2,1,C,400,68,Mimosa acantholoba,3.69,3.81,,,,,,,,2008,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,rebrotes que no alcanzan,,
22804610,228046,2010,SecCan,NA,SC13,ESS,2,1,C,400,66,Mimosa acantholoba,1.3,4.1,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22806010,228060,2010,SecCan,NA,SC13,ESS,2,1,C,400,70,Mimosa acantholoba,4.76,4.58,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22808410,228084,2010,SecCan,NA,SC13,ESS,2,1,C,200,761,Mimosa acantholoba,3.4,4.9,1,,,,,,,,,,5.9,6.6,7.1,3.9,1.3,1.8,1.5,1.2,1.6,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,1.2,3.9,238211262958,0.119105632,368037579368,18401878968402,50,0,0,8,inclinado. ramas abiertas,,
22809110,228091,2010,SecCan,NA,SC13,ESS,2,1,C,100,309,Mimosa acantholoba,4.71,4.99,1,,,,,,2005,2016,,,3.8,1.7,1.6,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8,25446900494,0.025446901,21362830044,2136283004441,100,0,0,2,,,
22810710,228107,2010,SecCan,NA,SC13,ESS,2,2,A,400,90,Mimosa acantholoba,0.95,6.74,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,caída,,
22811410,228114,2010,SecCan,NA,SC13,ESS,2,2,A,400,764,Mimosa acantholoba,4.8,7.56,1,,,,,,,,,,6,5.7,6,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,13.2,1368477759904,0.34211944,268606171882,6715154297048,25,0,0,1,,,
22814510,228145,2010,SecCan,NA,SC13,ESS,2,2,A,400,768,Lysiloma divaricatum,0.2,8.5,1,,,,,,2009,,,,4.3,4.8,4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.4,430084034276,0.107521009,150796447372,3769911184308,25,0,0,1,,,
22815210,228152,2010,SecCan,NA,SC13,ESS,2,2,A,400,767,Mimosa acantholoba,4.9,9.99,1,,,,,,,,2013,,4.7,6.8,7.8,10.5,10,8.5,7,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,7,10.5,#REF!,#REF!,416575185866,1041437964665,25,0,0,5,caída,,
22818310,228183,2010,SecCan,NA,SC13,ESS,2,3,B,400,774,Mimosa acantholoba,0.98,10.97,1,,,,,,,,,,6.95,3.7,3.5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.6,580880481649,0.14522012,10170906216,2542726553999,25,0,0,1,,,
22819010,228190,2010,SecCan,NA,SC13,ESS,2,3,B,400,770,Mimosa acantholoba,1.3,11.25,1,,,,,,,,2014,,3.2,3.4,2.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.3,311724531052,0.077931133,56077428867,1401935721664,25,0,0,1,casimuerta rama caida encima,,
22822010,228220,2010,SecCan,NA,SC13,ESS,2,3,B,400,358,Mimosa acantholoba,2.3,12.2,,,,,,,2006,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22823710,228237,2010,SecCan,NA,SC13,ESS,2,3,B,400,95,Mimosa acantholoba,2.4,12.6,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22825110,228251,2010,SecCan,NA,SC13,ESS,2,3,B,400,96,Mimosa acantholoba,3.4,13.3,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22827510,228275,2010,SecCan,NA,SC13,ESS,2,3,B,400,775,Mimosa acantholoba,4.15,13.5,1,,,,,,,,,,5.65,3.2,3.9,3.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,7.7,579074065873,0.144768517,98017690792,24504422698,25,0,0,2,,,
22831210,228312,2010,SecCan,NA,SC13,ESS,2,4,A,400,779,Mimosa acantholoba,3.94,15.93,1,,,,,,2004,,,,6.4,2.1,2.8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,502654824574,0.125663706,46181412008,1154535300194,25,0,0,1,,,
22832910,228329,2010,SecCan,NA,SC13,ESS,2,4,A,400,107,Mimosa acantholoba,3.3,16.3,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22833610,228336,2010,SecCan,NA,SC13,ESS,2,4,A,400,780,Lysiloma divaricatum,4.1,17.3,1,,,,,,,,,,6.3,4.1,6.8,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,8.85,615143476527,0.153785869,218969007955,547422519888,25,0,0,1,,,
22836710,228367,2010,SecCan,NA,SC13,ESS,2,4,A,400,783,Mimosa acantholoba,2.55,18.9,1,,,,,,,,,,6.6,5.2,4.3,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,833228911548,0.208307228,175615029336,4390375733392,25,0,0,1,medir más abajo de 1.3 porque se partió,,
22848010,228480,2010,SecCan,NA,SC13,ESS,3,1,A,400,795,Mimosa acantholoba,3.65,0.02,,,,,,,2006,2016,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22840410,228404,2010,SecCan,NA,SC13,ESS,3,1,A,400,787,Mimosa acantholoba,1.05,0.9,1,,,,,,,,,,5.9,4.7,3.9,10.1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,10.1,125483064566,0.313707661,143963483351,3599087083769,25,0,0,2,,,
22841110,228411,2010,SecCan,NA,SC13,ESS,3,1,A,400,786,Lysiloma divaricatum,0.29,0.97,1,,,,,,2005,,,,4.27,4.6,4,7.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,7.6,682668083625,0.170667021,144513262065,3612831551628,25,0,0,2,,,
22843510,228435,2010,SecCan,NA,SC13,ESS,3,1,A,400,112,Mimosa acantholoba,4.3,1.9,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22844210,228442,2010,SecCan,NA,SC13,ESS,3,1,A,400,794,Mimosa acantholoba,1.07,2.56,1,,,,,,2005,,,,5.39,5.6,5,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,8.35,547599234475,0.136899809,219911485751,5497787143782,25,0,0,1,,,
